flight_number,scheduled_departure_date_local,scheduled_departure_datetime_local,scheduled_departure_station_code,scheduled_arrival_station_code,fleet_type,carrier,difficulty_score,difficulty_category,passengers,total_seats,load_factor,total_bags,checked_bags,transfer_bags,hot_transfer_bags,special_service_requests,scheduled_ground_time_minutes,minimum_turn_minutes,ground_buffer
4552,2025-08-09,2025-08-09T21:30:00Z,ORD,DAY,CRJ-550,Express,48.0,Medium,47,50,94.0,76,1,37,0,0.0,72,29,43
4474,2025-08-04,2025-08-04T07:25:00Z,ORD,AVL,CRJ-550,Express,42.0,Medium,46,50,92.0,71,11,24,1,0.0,48,29,19
1297,2025-08-09,2025-08-09T08:45:00Z,ORD,DFW,A320-200,Mainline,42.0,Medium,148,150,98.7,155,20,45,25,0.0,67,46,21
2106,2025-08-15,2025-08-15T21:40:00Z,ORD,SFO,A321-2NX,Mainline,47.0,Medium,158,200,79.0,206,48,55,0,0.0,80,62,18
2011,2025-08-07,2025-08-07T08:48:00Z,ORD,YVR,A320-200,Mainline,61.0,Medium-High,172,150,114.7,219,50,52,15,0.0,67,60,7
1834,2025-08-06,2025-08-06T11:12:00Z,ORD,TPA,B737-900,Mainline,69.0,Medium-High,221,179,123.5,160,64,16,0,0.0,33,56,-23
2172,2025-08-06,2025-08-06T16:05:00Z,ORD,FAI,B737-MAX8,Mainline,48.0,Medium,163,166,98.2,382,68,123,0,0.0,82,51,31
5930,2025-08-15,2025-08-15T13:20:00Z,ORD,FAR,CRJ-200,Express,42.0,Medium,52,50,104.0,96,28,20,0,0.0,90,29,61
5930,2025-08-13,2025-08-13T13:20:00Z,ORD,FAR,ERJ-175,Express,63.0,Medium-High,76,70,108.6,133,23,43,1,0.0,34,34,0
378,2025-08-11,2025-08-11T13:55:00Z,ORD,LAX,B737-900,Mainline,53.0,Medium,209,179,116.8,203,61,35,11,0.0,73,56,17
3690,2025-08-10,2025-08-10T15:35:00Z,ORD,IND,ERJ-170,Express,48.0,Medium,47,70,67.1,78,6,33,0,0.0,52,34,18
4559,2025-08-12,2025-08-12T10:55:00Z,ORD,SDF,CRJ-550,Express,40.0,Medium-Low,53,50,106.0,68,15,19,0,0.0,67,29,38
1594,2025-08-06,2025-08-06T09:20:00Z,ORD,ABQ,A319-100,Mainline,35.0,Medium-Low,131,126,104.0,159,39,40,1,0.0,95,43,52
1146,2025-08-15,2025-08-15T08:42:00Z,ORD,MBJ,B737-800,Mainline,60.0,Medium,137,166,82.5,311,37,105,27,0.0,73,65,8
2389,2025-08-12,2025-08-12T10:57:00Z,ORD,RSW,B737-900,Mainline,33.0,Medium-Low,134,179,74.9,112,33,23,0,0.0,138,56,82
3654,2025-08-03,2025-08-03T13:11:00Z,ORD,STL,ERJ-175,Express,39.0,Medium-Low,75,76,98.7,146,13,59,2,0.0,60,34,26
5337,2025-08-07,2025-08-07T14:00:00Z,ORD,ROA,ERJ-175,Express,40.0,Medium-Low,86,76,113.2,118,28,30,2,0.0,55,34,21
2430,2025-08-13,2025-08-13T14:10:00Z,ORD,BNA,B737-MAX8,Mainline,23.0,Medium-Low,87,166,52.4,71,15,20,1,0.0,79,51,28
445,2025-08-11,2025-08-11T15:50:00Z,ORD,ANC,B737-MAX9,Mainline,51.0,Medium,143,179,79.9,295,13,123,23,0.0,68,56,12
293,2025-08-04,2025-08-04T11:00:00Z,ORD,LGA,B737-800,Mainline,49.0,Medium,183,166,110.2,136,59,9,0,0.0,57,51,6
1742,2025-08-06,2025-08-06T18:26:00Z,ORD,JAX,B737-800,Mainline,55.0,Medium,189,166,113.9,190,47,48,0,0.0,81,51,30
3402,2025-08-04,2025-08-04T18:15:00Z,ORD,YOW,ERJ-175,Express,59.0,Medium,74,76,97.4,118,27,32,0,0.0,45,42,3
4194,2025-08-04,2025-08-04T14:30:00Z,ORD,DAY,CRJ-550,Express,50.0,Medium,42,50,84.0,54,2,25,0,0.0,145,29,116
1848,2025-08-13,2025-08-13T10:35:00Z,ORD,ATL,B737-700,Mainline,44.0,Medium,131,126,104.0,184,46,38,16,0.0,65,43,22
4739,2025-08-09,2025-08-09T15:35:00Z,ORD,GRB,CRJ-200,Express,36.0,Medium-Low,50,50,100.0,64,10,21,2,0.0,60,29,31
5729,2025-08-06,2025-08-06T11:05:00Z,ORD,FNT,CRJ-200,Express,50.0,Medium,58,50,116.0,104,15,37,0,0.0,93,29,64
4585,2025-08-07,2025-08-07T10:55:00Z,ORD,DAY,CRJ-550,Express,32.0,Medium-Low,43,50,86.0,39,2,17,1,0.0,63,29,34
1641,2025-08-07,2025-08-07T21:30:00Z,ORD,IND,B737-700,Mainline,30.0,Medium-Low,61,126,48.4,40,2,18,0,0.0,78,43,35
5362,2025-08-12,2025-08-12T21:40:00Z,ORD,MKE,CRJ-200,Express,42.0,Medium,31,50,62.0,78,9,30,0,0.0,444,29,415
5118,2025-08-01,2025-08-01T12:45:00Z,ORD,PLN,CRJ-200,Express,38.0,Medium-Low,45,50,90.0,85,22,18,5,0.0,57,29,28
5292,2025-08-15,2025-08-15T08:45:00Z,ORD,MTY,ERJ-175,Express,43.0,Medium,70,76,92.1,132,48,14,8,0.0,1172,42,1130
5125,2025-08-13,2025-08-13T11:38:00Z,ORD,CMX,CRJ-200,Express,48.0,Medium,52,50,104.0,115,17,39,3,0.0,43,29,14
2147,2025-08-03,2025-08-03T18:30:00Z,ORD,ALB,A319-100,Mainline,53.0,Medium,119,126,94.4,128,11,53,0,0.0,85,43,42
1347,2025-08-11,2025-08-11T16:20:00Z,ORD,FLL,B737-MAX9,Mainline,43.0,Medium,214,179,119.6,192,67,29,0,0.0,96,56,40
944,2025-08-04,2025-08-04T15:10:00Z,ORD,FRA,B787-10,Mainline,40.0,Medium-Low,289,318,90.9,465,98,134,1,0.0,1370,155,1215
1933,2025-08-06,2025-08-06T08:47:00Z,ORD,LAS,B737-800,Mainline,56.0,Medium,139,166,83.7,159,20,54,11,0.0,53,51,2
739,2025-08-14,2025-08-14T19:59:00Z,ORD,BZN,A320-200,Mainline,55.0,Medium,144,150,96.0,166,32,51,0,0.0,64,46,18
752,2025-08-10,2025-08-10T12:50:00Z,ORD,DCA,A320-200,Mainline,43.0,Medium,178,150,118.7,195,63,33,3,0.0,183,46,137
764,2025-08-02,2025-08-02T08:45:00Z,ORD,YYC,B737-700,Mainline,64.0,Medium-High,181,126,143.7,214,49,55,6,0.0,57,52,5
912,2025-08-10,2025-08-10T21:10:00Z,ORD,KEF,B757-200,Mainline,42.0,Medium,176,176,100.0,347,30,142,3,0.0,150,75,75
5124,2025-08-04,2025-08-04T21:07:00Z,ORD,EAU,CRJ-200,Express,42.0,Medium,55,50,110.0,90,11,32,4,0.0,63,29,34
5607,2025-08-09,2025-08-09T09:20:00Z,ORD,TUS,ERJ-175,Express,41.0,Medium,65,70,92.9,90,12,31,4,0.0,101,34,67
5414,2025-08-15,2025-08-15T15:35:00Z,ORD,MEM,CRJ-550,Express,70.0,Medium-High,49,50,98.0,76,14,21,6,0.0,-76,29,-105
275,2025-08-15,2025-08-15T08:45:00Z,ORD,RAP,A320-200,Mainline,52.0,Medium,151,150,100.7,203,24,65,25,0.0,64,46,18
2182,2025-08-02,2025-08-02T11:20:00Z,ORD,PHL,A320-200,Mainline,44.0,Medium,185,150,123.3,242,95,26,0,0.0,96,46,50
1361,2025-08-08,2025-08-08T21:20:00Z,ORD,STL,B737-800,Mainline,61.0,Medium-High,212,166,127.7,305,16,123,27,0.0,180,114,66
4507,2025-08-02,2025-08-02T20:14:00Z,ORD,CHA,CRJ-550,Express,44.0,Medium,56,50,112.0,64,9,23,0,0.0,79,29,50
1975,2025-08-01,2025-08-01T07:30:00Z,ORD,ATL,B737-MAX9,Mainline,44.0,Medium,200,179,111.7,218,67,42,0,0.0,937,56,881
2243,2025-08-10,2025-08-10T18:20:00Z,ORD,RIC,A320-200,Mainline,50.0,Medium,146,150,97.3,162,39,42,0,0.0,75,46,29
4613,2025-08-08,2025-08-08T09:05:00Z,ORD,STL,CRJ-550,Express,49.0,Medium,53,50,106.0,68,8,26,0,0.0,155,29,126
1006,2025-08-01,2025-08-01T18:00:00Z,ORD,LGA,B737-800,Mainline,54.0,Medium,183,166,110.2,133,29,31,13,0.0,64,51,13
2661,2025-08-12,2025-08-12T10:00:00Z,ORD,LGA,B737-800,Mainline,34.0,Medium-Low,145,166,87.3,100,47,3,0,0.0,63,51,12
576,2025-08-06,2025-08-06T15:35:00Z,ORD,LAX,A321-2NX,Mainline,60.0,Medium,217,200,108.5,265,38,81,27,0.0,72,62,10
920,2025-08-11,2025-08-11T18:05:00Z,ORD,LHR,B767-300,Mainline,37.0,Medium-Low,171,167,102.4,209,72,30,5,0.0,235,145,90
604,2025-08-03,2025-08-03T07:10:00Z,ORD,BNA,A320-200,Mainline,34.0,Medium-Low,137,150,91.3,103,23,26,5,0.0,1084,46,1038
3668,2025-08-04,2025-08-04T08:45:00Z,ORD,IND,ERJ-175,Express,45.0,Medium,75,76,98.7,123,27,33,3,0.0,50,39,11
2440,2025-08-01,2025-08-01T13:02:00Z,ORD,LAS,B737-MAX9,Mainline,58.0,Medium,199,179,111.2,188,51,40,6,0.0,67,64,3
1413,2025-08-06,2025-08-06T08:55:00Z,ORD,LGA,B737-800,Mainline,29.0,Medium-Low,126,166,75.9,120,52,6,4,0.0,86,51,35
1069,2025-08-15,2025-08-15T19:40:00Z,ORD,DCA,A319-100,Mainline,61.0,Medium-High,92,126,73.0,107,19,33,3,0.0,-45,43,-88
1857,2025-08-07,2025-08-07T20:11:00Z,ORD,MIA,B737-800,Mainline,40.0,Medium-Low,183,166,110.2,236,95,23,0,0.0,75,51,24
2628,2025-08-06,2025-08-06T21:30:00Z,ORD,BNA,A319-100,Mainline,46.0,Medium,64,126,50.8,86,7,36,0,0.0,65,43,22
4188,2025-08-11,2025-08-11T18:10:00Z,ORD,GSO,CRJ-550,Express,38.0,Medium-Low,48,50,96.0,57,8,19,3,0.0,80,29,51
1485,2025-08-03,2025-08-03T13:40:00Z,ORD,SEA,B737-900,Mainline,67.0,Medium-High,190,179,106.1,251,80,43,5,0.0,25,56,-31
4389,2025-08-14,2025-08-14T12:50:00Z,ORD,CID,CRJ-550,Express,71.0,Medium-High,51,50,102.0,56,1,24,6,0.0,-98,29,-127
1830,2025-08-06,2025-08-06T13:12:00Z,ORD,DSM,A320-200,Mainline,46.0,Medium,157,150,104.7,187,13,80,1,0.0,58,46,12
5021,2025-08-14,2025-08-14T20:50:00Z,ORD,SUX,CRJ-200,Express,38.0,Medium-Low,44,50,88.0,58,20,9,0,0.0,127,29,98
1082,2025-08-09,2025-08-09T14:12:00Z,ORD,PIT,A320-200,Mainline,52.0,Medium,178,150,118.7,272,33,101,4,0.0,58,46,12
2005,2025-08-05,2025-08-05T19:50:00Z,ORD,TYS,B737-800,Mainline,29.0,Medium-Low,83,166,50.0,96,4,42,4,0.0,85,51,34
938,2025-08-07,2025-08-07T21:25:00Z,ORD,LHR,B767-300,Mainline,51.0,Medium,188,167,112.6,319,66,92,3,0.0,600,145,455
4416,2025-08-15,2025-08-15T18:05:00Z,ORD,STL,CRJ-550,Express,57.0,Medium,60,50,120.0,95,8,36,7,0.0,60,29,31
3440,2025-08-06,2025-08-06T07:04:00Z,ORD,YYZ,ERJ-175,Express,35.0,Medium-Low,80,76,105.3,88,26,17,2,0.0,539,42,497
5526,2025-08-11,2025-08-11T18:05:00Z,ORD,ATW,CRJ-200,Express,46.0,Medium,50,50,100.0,98,18,25,12,0.0,55,29,26
5121,2025-08-11,2025-08-11T07:45:00Z,ORD,FOD,CRJ-200,Express,16.0,Low,11,50,22.0,12,4,2,0,0.0,85,29,56
4554,2025-08-01,2025-08-01T14:00:00Z,ORD,GRB,CRJ-550,Express,50.0,Medium,64,50,128.0,78,4,29,12,0.0,71,29,42
1082,2025-08-03,2025-08-03T14:12:00Z,ORD,PIT,A320-200,Mainline,52.0,Medium,150,150,100.0,180,31,55,8,0.0,58,46,12
5472,2025-08-10,2025-08-10T07:15:00Z,ORD,MDT,CRJ-550,Express,40.0,Medium-Low,42,50,84.0,72,11,21,8,0.0,72,29,43
5051,2025-08-15,2025-08-15T21:15:00Z,ORD,LAF,CRJ-200,Express,39.0,Medium-Low,31,50,62.0,134,17,38,24,0.0,72,29,43
5810,2025-08-14,2025-08-14T20:20:00Z,ORD,PIA,CRJ-200,Express,46.0,Medium,44,50,88.0,108,15,39,0,0.0,100,29,71
5624,2025-08-01,2025-08-01T17:50:00Z,ORD,LEX,ERJ-175,Express,51.0,Medium,82,76,107.9,149,6,59,19,0.0,65,34,31
721,2025-08-15,2025-08-15T09:15:00Z,ORD,BOS,B737-MAX9,Mainline,40.0,Medium-Low,202,179,112.8,228,91,23,0,0.0,80,56,24
2862,2025-08-12,2025-08-12T10:50:00Z,ORD,IAD,B737-MAX9,Mainline,40.0,Medium-Low,154,179,86.0,181,47,42,3,0.0,67,56,11
2414,2025-08-02,2025-08-02T10:43:00Z,ORD,BNA,B737-700,Mainline,47.0,Medium,122,126,96.8,152,23,51,4,0.0,73,43,30
5847,2025-08-05,2025-08-05T16:20:00Z,ORD,DSM,ERJ-175,Express,50.0,Medium,86,76,113.2,146,4,69,0,0.0,90,34,56
307,2025-08-11,2025-08-11T09:15:00Z,ORD,COS,B737-700,Mainline,37.0,Medium-Low,140,126,111.1,161,28,52,1,0.0,65,43,22
4645,2025-08-10,2025-08-10T11:05:00Z,ORD,FWA,CRJ-200,Express,47.0,Medium,51,50,102.0,96,12,36,0,0.0,285,29,256
1398,2025-08-07,2025-08-07T18:20:00Z,ORD,ATL,B737-800,Mainline,38.0,Medium-Low,172,166,103.6,143,17,53,3,0.0,75,51,24
1811,2025-08-14,2025-08-14T12:45:00Z,ORD,MSP,B737-MAX8,Mainline,46.0,Medium,183,166,110.2,316,52,102,8,0.0,81,60,21
2677,2025-08-08,2025-08-08T17:56:00Z,ORD,IAD,B757-200,Mainline,44.0,Medium,185,176,105.1,246,63,53,14,0.0,246,122,124
938,2025-08-09,2025-08-09T21:25:00Z,ORD,LHR,B767-300,Mainline,40.0,Medium-Low,146,167,87.4,182,51,40,0,0.0,245,145,100
1778,2025-08-12,2025-08-12T08:45:00Z,ORD,OMA,B737-800,Mainline,43.0,Medium,132,166,79.5,159,8,62,19,0.0,173,57,116
3468,2025-08-12,2025-08-12T11:50:00Z,ORD,BGR,ERJ-175,Express,44.0,Medium,68,76,89.5,58,9,20,0,0.0,47,34,13
660,2025-08-04,2025-08-04T09:05:00Z,ORD,SAN,A321-2NX,Mainline,37.0,Medium-Low,225,200,112.5,174,70,17,0,0.0,87,62,25
972,2025-08-10,2025-08-10T17:50:00Z,ORD,BRU,B787-10,Mainline,58.0,Medium,327,318,102.8,747,105,247,43,0.0,410,155,255
490,2025-08-08,2025-08-08T08:45:00Z,ORD,SAT,B737-700,Mainline,44.0,Medium,131,126,104.0,176,40,41,14,0.0,68,43,25
5314,2025-08-11,2025-08-11T19:40:00Z,ORD,LNK,CRJ-550,Express,50.0,Medium,47,50,94.0,70,4,28,6,0.0,49,29,20
2487,2025-08-01,2025-08-01T21:23:00Z,ORD,PHL,B737-MAX9,Mainline,69.0,Medium-High,200,179,111.7,235,28,80,19,0.0,63,56,7
752,2025-08-01,2025-08-01T12:50:00Z,ORD,DCA,A319-100,Mainline,42.0,Medium,159,126,126.2,108,37,14,6,0.0,65,43,22
3690,2025-08-07,2025-08-07T15:40:00Z,ORD,IND,ERJ-175,Express,36.0,Medium-Low,79,76,103.9,82,12,28,2,0.0,57,34,23
5470,2025-08-04,2025-08-04T08:40:00Z,ORD,GEG,ERJ-175,Express,60.0,Medium,81,76,106.6,111,22,27,13,0.0,38,34,4
2343,2025-08-07,2025-08-07T14:21:00Z,ORD,IND,B737-900,Mainline,39.0,Medium-Low,133,179,74.3,123,6,55,1,0.0,75,56,19
2137,2025-08-08,2025-08-08T09:02:00Z,ORD,SLC,A320-200,Mainline,48.0,Medium,177,150,118.0,248,56,63,10,0.0,74,46,28
563,2025-08-09,2025-08-09T07:10:00Z,ORD,EWR,A321-2NX,Mainline,46.0,Medium,246,200,123.0,252,69,43,28,0.0,592,62,530
767,2025-08-08,2025-08-08T21:32:00Z,ORD,DEN,A321-2NX,Mainline,63.0,Medium-High,240,200,120.0,238,24,95,0,0.0,72,62,10
1842,2025-08-12,2025-08-12T20:20:00Z,ORD,SAN,A321-2NX,Mainline,45.0,Medium,112,200,56.0,162,39,42,0,0.0,116,62,54
980,2025-08-14,2025-08-14T20:15:00Z,ORD,DUB,B787-8,Mainline,67.0,Medium-High,255,243,104.9,450,113,112,0,0.0,135,150,-15
1857,2025-08-08,2025-08-08T10:54:00Z,ORD,MIA,B737-800,Mainline,42.0,Medium,243,166,146.4,246,83,39,2,0.0,85,51,34
2666,2025-08-13,2025-08-13T05:00:00Z,ORD,DEN,A321-2NX,Mainline,48.0,Medium,215,200,107.5,358,49,130,0,0.0,447,62,385
6004,2025-08-15,2025-08-15T19:35:00Z,ORD,SUN,ERJ-175,Express,49.0,Medium,48,70,68.6,41,8,11,3,0.0,40,34,6
786,2025-08-07,2025-08-07T11:17:00Z,ORD,BTV,A320-200,Mainline,39.0,Medium-Low,170,150,113.3,242,39,81,2,0.0,93,46,47
972,2025-08-05,2025-08-05T17:55:00Z,ORD,BRU,B787-10,Mainline,55.0,Medium,398,318,125.2,885,86,319,75,0.0,670,155,515
2154,2025-08-12,2025-08-12T18:25:00Z,ORD,ROC,B737-900,Mainline,53.0,Medium,143,179,79.9,212,7,99,0,0.0,115,56,59
5344,2025-08-05,2025-08-05T11:05:00Z,ORD,MBS,CRJ-200,Express,35.0,Medium-Low,43,50,86.0,76,15,22,2,0.0,208,29,179
1270,2025-08-03,2025-08-03T09:23:00Z,ORD,PUJ,B737-900,Mainline,57.0,Medium,272,179,152.0,246,92,31,0,0.0,87,70,17
5526,2025-08-15,2025-08-15T18:05:00Z,ORD,ATW,CRJ-200,Express,41.0,Medium,46,50,92.0,99,10,38,3,0.0,107,29,78
5280,2025-08-12,2025-08-12T21:29:00Z,ORD,DSM,ERJ-175,Express,62.0,Medium-High,88,76,115.8,218,11,98,0,0.0,279,34,245
5538,2025-08-06,2025-08-06T18:25:00Z,ORD,HSV,CRJ-550,Express,50.0,Medium,49,50,98.0,46,3,20,0,0.0,76,29,47
4395,2025-08-09,2025-08-09T18:15:00Z,ORD,TVC,CRJ-550,Express,50.0,Medium,50,50,100.0,94,8,39,0,0.0,85,29,56
4476,2025-08-13,2025-08-13T13:55:00Z,ORD,CAE,CRJ-550,Express,55.0,Medium,50,50,100.0,157,22,41,31,0.0,49,29,20
5215,2025-08-06,2025-08-06T09:06:00Z,ORD,LNK,CRJ-200,Express,46.0,Medium,49,50,98.0,108,19,35,0,0.0,1066,29,1037
2672,2025-08-06,2025-08-06T10:39:00Z,ORD,PNS,A319-100,Mainline,36.0,Medium-Low,138,126,109.5,141,45,24,3,0.0,74,43,31
5382,2025-08-08,2025-08-08T15:35:00Z,ORD,FWA,CRJ-200,Express,53.0,Medium,48,50,96.0,101,18,27,11,0.0,40,29,11
5289,2025-08-14,2025-08-14T10:35:00Z,ORD,CRW,CRJ-550,Express,46.0,Medium,49,50,98.0,133,9,53,9,0.0,69,29,40
4188,2025-08-01,2025-08-01T18:10:00Z,ORD,GSO,CRJ-550,Express,48.0,Medium,42,50,84.0,62,6,22,6,0.0,80,29,51
5843,2025-08-12,2025-08-12T10:50:00Z,ORD,ECP,ERJ-175,Express,41.0,Medium,66,76,86.8,110,17,34,8,0.0,195,34,161
1657,2025-08-03,2025-08-03T07:00:00Z,ORD,LGA,B737-800,Mainline,46.0,Medium,187,166,112.7,148,53,18,6,0.0,68,57,11
1785,2025-08-05,2025-08-05T16:46:00Z,ORD,EWR,B737-MAX9,Mainline,32.0,Medium-Low,182,179,101.7,145,64,7,3,0.0,111,56,55
2417,2025-08-08,2025-08-08T16:13:00Z,ORD,SAN,B737-900,Mainline,40.0,Medium-Low,245,179,136.9,223,52,59,1,0.0,81,56,25
1660,2025-08-09,2025-08-09T16:50:00Z,ORD,SFO,B757-300,Mainline,55.0,Medium,305,234,130.3,386,108,82,6,0.0,118,66,52
1775,2025-08-14,2025-08-14T10:45:00Z,ORD,FLL,B737-MAX9,Mainline,54.0,Medium,225,179,125.7,267,92,36,11,0.0,75,56,19
4482,2025-08-10,2025-08-10T15:35:00Z,ORD,TUL,CRJ-550,Express,62.0,Medium-High,54,50,108.0,70,7,28,0,0.0,40,29,11
758,2025-08-11,2025-08-11T10:35:00Z,ORD,EWR,B737-900,Mainline,48.0,Medium,198,179,110.6,285,75,49,37,0.0,297,64,233
2090,2025-08-11,2025-08-11T07:01:00Z,ORD,MIA,B737-900,Mainline,34.0,Medium-Low,189,179,105.6,168,80,4,0,0.0,1292,56,1236
1693,2025-08-03,2025-08-03T13:55:00Z,ORD,DCA,A320-200,Mainline,38.0,Medium-Low,136,150,90.7,125,51,10,3,0.0,57,46,11
5555,2025-08-12,2025-08-12T18:10:00Z,ORD,MKE,CRJ-200,Express,41.0,Medium,27,50,54.0,144,14,57,2,0.0,637,29,608
1823,2025-08-04,2025-08-04T07:10:00Z,ORD,IAH,A321-2NX,Mainline,38.0,Medium-Low,213,200,106.5,210,89,14,4,0.0,105,68,37
5977,2025-08-14,2025-08-14T12:45:00Z,ORD,ICT,ERJ-175,Express,38.0,Medium-Low,52,76,68.4,64,4,23,10,0.0,93,34,59
1905,2025-08-03,2025-08-03T18:10:00Z,ORD,PIT,A320-200,Mainline,49.0,Medium,156,150,104.0,195,36,59,5,0.0,65,46,19
1842,2025-08-03,2025-08-03T20:20:00Z,ORD,SAN,A321-2NX,Mainline,50.0,Medium,226,200,113.0,222,75,36,0,0.0,85,62,23
909,2025-08-07,2025-08-07T18:15:00Z,ORD,AMS,B787-8,Mainline,46.0,Medium,259,243,106.6,384,83,109,0,0.0,255,150,105
2865,2025-08-12,2025-08-12T18:30:00Z,ORD,LGA,B737-800,Mainline,40.0,Medium-Low,159,166,95.8,54,19,8,0,0.0,86,51,35
5915,2025-08-09,2025-08-09T16:50:00Z,ORD,LNK,CRJ-200,Express,56.0,Medium,54,50,108.0,110,20,35,0,0.0,45,29,16
4780,2025-08-05,2025-08-05T11:00:00Z,ORD,CAK,CRJ-550,Express,36.0,Medium-Low,57,50,114.0,34,8,9,0,0.0,70,29,41
2011,2025-08-06,2025-08-06T08:48:00Z,ORD,YVR,A320-200,Mainline,57.0,Medium,171,150,114.0,260,79,48,6,0.0,67,60,7
5843,2025-08-04,2025-08-04T10:50:00Z,ORD,ECP,ERJ-175,Express,35.0,Medium-Low,87,76,114.5,76,25,12,2,0.0,89,34,55
2417,2025-08-03,2025-08-03T16:13:00Z,ORD,SAN,B737-900,Mainline,46.0,Medium,204,179,114.0,286,92,51,0,0.0,81,56,25
2616,2025-08-03,2025-08-03T12:46:00Z,ORD,PDX,B737-800,Mainline,45.0,Medium,203,166,122.3,242,66,51,8,0.0,75,51,24
2862,2025-08-02,2025-08-02T10:50:00Z,ORD,IAD,B737-900,Mainline,63.0,Medium-High,215,179,120.1,303,70,75,13,0.0,66,56,10
2337,2025-08-10,2025-08-10T13:05:00Z,ORD,IAD,B737-MAX9,Mainline,38.0,Medium-Low,215,179,120.1,243,88,32,3,0.0,87,56,31
5470,2025-08-06,2025-08-06T08:40:00Z,ORD,GEG,ERJ-175,Express,57.0,Medium,68,76,89.5,105,23,24,11,0.0,43,34,9
1205,2025-08-08,2025-08-08T11:46:00Z,ORD,EWR,B737-900,Mainline,40.0,Medium-Low,188,179,105.0,221,88,22,1,0.0,67,56,11
1502,2025-08-06,2025-08-06T14:08:00Z,ORD,RDU,B737-MAX9,Mainline,61.0,Medium-High,203,179,113.4,199,22,72,11,0.0,62,56,6
3542,2025-08-09,2025-08-09T17:58:00Z,ORD,YUL,ERJ-175,Express,53.0,Medium,55,76,72.4,109,12,40,5,0.0,49,42,7
5977,2025-08-06,2025-08-06T12:45:00Z,ORD,ICT,ERJ-175,Express,75.0,Medium-High,85,76,111.8,104,20,27,10,0.0,-28,34,-62
411,2025-08-07,2025-08-07T10:45:00Z,ORD,DTW,B737-700,Mainline,47.0,Medium,135,126,107.1,204,11,83,16,0.0,76,43,33
1658,2025-08-15,2025-08-15T06:00:00Z,ORD,EWR,B737-900,Mainline,33.0,Medium-Low,169,179,94.4,212,95,11,0,0.0,414,56,358
938,2025-08-02,2025-08-02T21:25:00Z,ORD,LHR,B767-300,Mainline,48.0,Medium,187,167,112.0,282,76,64,2,0.0,245,145,100
2302,2025-08-02,2025-08-02T07:00:00Z,ORD,BWI,A320-200,Mainline,45.0,Medium,171,150,114.0,206,51,45,14,0.0,725,46,679
1414,2025-08-05,2025-08-05T08:45:00Z,ORD,BOI,A320-200,Mainline,46.0,Medium,165,150,110.0,227,35,67,23,0.0,958,46,912
1857,2025-08-12,2025-08-12T10:54:00Z,ORD,MIA,B737-800,Mainline,46.0,Medium,102,166,61.4,131,46,19,1,0.0,59,60,-1
4406,2025-08-06,2025-08-06T09:25:00Z,ORD,TVC,CRJ-550,Express,44.0,Medium,51,50,102.0,68,7,27,0,0.0,88,29,59
265,2025-08-13,2025-08-13T17:55:00Z,ORD,YYZ,A319-100,Mainline,52.0,Medium,143,126,113.5,131,21,40,9,0.0,68,52,16
5836,2025-08-03,2025-08-03T10:35:00Z,ORD,TYS,CRJ-550,Express,55.0,Medium,59,50,118.0,90,16,29,0,0.0,41,29,12
4778,2025-08-10,2025-08-10T08:45:00Z,ORD,FAR,CRJ-200,Express,41.0,Medium,56,50,112.0,87,21,20,5,0.0,70,29,41
758,2025-08-14,2025-08-14T10:35:00Z,ORD,EWR,B737-900,Mainline,53.0,Medium,185,179,103.4,345,87,67,37,0.0,73,56,17
4476,2025-08-14,2025-08-14T13:55:00Z,ORD,CAE,CRJ-550,Express,41.0,Medium,54,50,108.0,97,32,14,5,0.0,133,29,104
3655,2025-08-11,2025-08-11T12:50:00Z,ORD,PIT,ERJ-175,Express,47.0,Medium,76,76,100.0,117,24,32,5,0.0,45,34,11
4468,2025-08-13,2025-08-13T21:20:00Z,ORD,LEX,CRJ-550,Express,41.0,Medium,50,50,100.0,67,1,30,5,0.0,55,29,26
2497,2025-08-10,2025-08-10T19:35:00Z,ORD,DTW,A319-100,Mainline,44.0,Medium,106,126,84.1,88,9,33,4,0.0,145,51,94
4645,2025-08-09,2025-08-09T11:05:00Z,ORD,FWA,CRJ-200,Express,51.0,Medium,52,50,104.0,84,11,31,0,0.0,106,29,77
4451,2025-08-09,2025-08-09T08:05:00Z,ORD,DTW,CRJ-550,Express,44.0,Medium,54,50,108.0,52,1,25,0,0.0,88,29,59
1377,2025-08-02,2025-08-02T11:20:00Z,ORD,MYR,A320-200,Mainline,41.0,Medium,202,150,134.7,217,72,35,3,0.0,160,46,114
4518,2025-08-12,2025-08-12T16:47:00Z,ORD,STL,CRJ-550,Express,42.0,Medium,36,50,72.0,50,12,13,0,0.0,118,29,89
4458,2025-08-05,2025-08-05T12:45:00Z,ORD,LIT,CRJ-550,Express,47.0,Medium,49,50,98.0,71,7,26,5,0.0,40,29,11
4791,2025-08-10,2025-08-10T10:35:00Z,ORD,SBN,CRJ-550,Express,42.0,Medium,49,50,98.0,83,0,39,5,0.0,56,29,27
5668,2025-08-10,2025-08-10T14:09:00Z,ORD,MKE,CRJ-550,Express,45.0,Medium,38,50,76.0,11,0,5,1,0.0,40,29,11
2627,2025-08-09,2025-08-09T21:50:00Z,ORD,MSP,B737-900,Mainline,37.0,Medium-Low,57,179,31.8,54,5,22,0,0.0,85,56,29
